gene,K94,L1,L12,L13,L14,L16,L20,L24,L25,L26,L27,L3,L30,L33,L4,L5,L6,L8,L9
ANP32E,7.853917954874765,NA,6.567003445930164,6.65205092652389,7.896524435922133,7.002032722657708,6.0265245756028865,7.620491621448137,7.524459498657331,8.234755220436382,7.747800099168989,6.999503164694746,7.422026096926748,7.751684902189721,6.292255755715425,6.713186033764961,6.7090446523494816,8.090028236922516,8.537022657869164
ANPEP,10.57166384503955,9.011607125937067,11.353728062625338,11.207202168510888,10.399601749894122,11.84020837496107,11.637599734062748,11.71132401626012,10.879831666812306,11.659803380799234,11.247444666470175,9.907218807059794,10.272793681760364,11.026206859575543,9.827632763055282,8.943772712960056,10.344262508295431,9.155822671019921,10.68779356746211
ANTXR2,6.417274839660147,NA,7.033767030515227,7.706547574197108,8.437864454923107,7.2937109759439505,6.272982142795557,8.019305050712136,8.079701323943487,8.665751170765178,8.021031972901179,7.065019251521354,7.747284551313593,8.385388197994734,8.44515960051091,7.2451357212011285,8.299809666626706,6.194591784230672,6.8278421628768715
ANXA11,8.988825373109437,NA,7.689908675389278,7.524543639920276,8.82210677500978,8.024003821096683,7.75471039347592,7.786365720795699,7.297307130841611,7.777470107871691,8.222077799537521,7.187749176008472,8.807272978944114,7.7400387835329365,7.056296774808908,7.396412049157766,8.212694178261936,7.343445257319045,8.558631114494714
ANXA2,9.091404244289203,7.782031751069363,7.855735679191772,6.384551418774253,8.936506124677829,7.239903178929447,6.86788218468646,7.091313014957427,6.99424608896892,7.285575454986253,7.154675222894854,7.59505588374674,8.168236431396691,6.819415079329323,6.488479931481114,7.890740202280435,7.84667552443007,9.94975981641702,8.900721750982838
ANXA4,9.026218442911057,7.902082217240908,7.99878855066188,7.475214137177746,9.568744427388074,7.622855666543449,7.342858889012989,8.907979877148884,7.283574668718151,8.550741685528182,9.308313448189251,8.01535948225762,9.886795909924393,9.34144591928951,7.209053661710284,7.824868706149379,9.282841538750768,8.667645802154775,10.779595034515703
ANXA5,9.292898753452159,7.8433053386095235,8.497546468620806,7.462613633171658,9.143501120365263,7.490870654742663,6.764247347796042,7.533546263671331,6.397075019259843,7.2312797830384294,7.305351783278299,7.405729076043363,8.63810883586392,7.051958566153379,6.464042944997546,6.895377238273349,8.061346967732051,9.663273877693532,8.4316694585653
ANXA6,9.108375920843665,7.507038605252669,9.102134222107994,9.789637977561972,9.77464527505832,8.953624690110919,9.53567638601418,10.11199417964094,9.11285798053074,9.926532724661003,9.854949417964471,8.126944967388164,9.683055280306446,10.155427353199324,8.035395164600283,8.07202841428863,8.39257163448149,8.378080415200154,9.065750731638746
ANXA7,8.554352175063611,NA,7.993102808699904,8.039132254676852,8.196816856902911,7.345583867872714,8.637099358799334,8.711837339850211,7.060165589989252,8.071281514877716,7.583350345654226,7.096694338742042,7.932473648089049,8.486429025235255,7.434212931100278,7.441065989288427,8.44447530486614,8.350329148193664,8.462563526427152
ANXA9,5.362533428955887,NA,5.443020085886404,4.951399155969023,6.0390595397755416,6.458967686763012,4.794107241889707,6.497075423815163,7.760865089125117,7.2532438636400425,6.907815329596366,6.930869714495293,5.2877756433599945,6.954545381440427,5.353486087507308,6.065372303763846,5.791299257858837,5.794249875265836,6.539914682837603
AOX1,11.4963863446283,10.076220029969877,11.980374144325529,12.584335652823098,10.904853535365254,11.096923284086708,13.260574098889267,13.850077045638182,12.34382922851711,13.023255882879644,12.207501551785198,11.592659095100418,10.46527605847855,13.035486050704383,12.170607930876004,11.078485892097207,11.379362793877275,9.759606886561633,11.316324793576042
AP1AR,7.015241096203161,NA,5.5082533371465505,6.214612237651723,6.16955517991814,6.361550748157642,5.55372299980373,6.002496177359648,7.060165589989252,6.868302154051404,6.175348775031269,7.15803155782527,6.281453142327356,6.605036778645191,6.481540070071384,6.102912558865247,5.9433464591704475,6.544018045886544,6.539914682837603
AP1B1,8.170681526702,7.166984455847372,8.204679863864088,8.080953459827422,7.459680090002729,7.444048773289987,7.890113424566097,8.416214752012438,8.118895035747544,8.1494886301448215,8.356377885268836,7.273396730869374,7.667096713148188,8.061549536590634,8.150346336793133,7.802225793826446,7.299732149520056,6.9263085745894255,8.492809870725198
AP1G1,8.824633161539678,7.580854843062388,8.657064148615406,8.309227569660708,8.377419307389845,8.311685228509825,8.860845113524904,8.994621635293987,8.216078890049774,8.510273391512301,8.439433048140264,8.126944967388164,8.24389820671947,9.03139410506993,8.463766459592017,8.5677407562118,7.799623433866801,8.126480077316797,8.470184768670839
AP1M1,7.922055768964592,NA,7.898944564818796,8.145443716398093,6.724857099201758,7.819095550359753,7.620188649999539,8.369562963568614,7.790297239995942,7.8798468172914315,8.745910880885374,6.034220991868958,7.828173968013447,7.998430466769465,7.68135382938255,6.906035056689186,5.9433464591704475,6.970729487749692,7.406465976733562
AP1S1,5.436077215673214,NA,5.265733586914502,4.877382452313418,6.571426446792641,6.257076378218594,5.163496854617064,5.850919263084583,5.767532003874413,5.708501592323403,5.7032984310281325,5.16239451505743,5.572379738050758,6.062814884742261,5.4561751012484425,5.771063711961196,4.822586148154899,5.668043305763815,5.799074227977583
AP2A1,8.09550173742202,NA,8.26254209571597,8.572266955355099,7.784606059427899,7.958882022923936,8.23836798463144,8.341399096895847,8.194225865180245,8.40629162073765,8.555685363001166,7.550002148363623,8.377563223187808,7.8218651920632265,8.435316526099092,7.350331724714492,7.585162195514803,7.064803490313791,8.166759635090235
AP2A2,6.798122514129441,NA,6.551612817169842,6.933480562092802,6.818768885182026,6.361550748157642,5.756374948239264,6.8647052032452525,6.69556004399851,6.991018183006998,6.907815329596366,5.48316044417396,6.883355128525595,6.892775356229114,6.7272115054842825,5.883190530030086,5.428603148573087,6.251711900612305,6.985057000037946
AP2B1,8.183551225028266,NA,7.8368139427026,7.933519330184248,8.965026945779089,7.743771608645586,8.01952895329635,8.441642461224179,8.079701323943487,8.787397144825396,8.319746879731268,8.405115576127871,8.575054109959796,8.05592419890903,7.911776991686528,8.437890930037836,8.41355770925434,8.924464335111507,8.843190319354006
AP2M1,8.732765201992612,7.347007589893666,8.248292643977239,8.176639053965888,9.362018346144042,8.175003334930315,8.271818798151196,8.747688390409133,8.237605832377072,8.741517111289598,8.763375530858584,7.912325540750926,8.99196455215372,8.602882592367516,7.576158133697122,7.767580818815345,7.979270481777428,8.971979547037469,8.966861538975289
AP2S1,5.767708627612221,NA,5.968501458067978,5.273388513627028,6.353392260560719,6.71704624352749,6.23471997153125,5.579120965477168,6.085048744880718,6.047052018170335,6.160360089160774,5.663185464171795,5.887524040245376,6.177778735424292,4.67741082015605,5.207691183182446,4.758416571773475,6.647979254491803,6.1798226177284565
AP3B1,7.733648299247141,NA,6.8820585952838105,6.71715011232636,7.995363101968257,6.361550748157642,6.608382097962595,7.722286020650953,6.653470252985661,7.128080640120656,6.6954888258548255,6.930869714495293,7.932473648089049,7.215635397583204,6.697572420497076,6.121322617346445,7.750984899629868,8.004776381905403,7.888258153706053
AP3D1,9.798654289276934,7.7180398995896855,9.38430413081217,9.284398178719483,9.292110649369294,8.970242890635637,8.879564841696487,9.519412297398828,10.205786925554834,9.293246018164025,9.958223221417539,8.61653600202533,10.1013371933548,9.07283497725456,9.816300674027135,9.218455353638914,8.316618852170423,7.941705506515431,9.881418404865665
AP3S1,5.998856352216192,NA,5.476005380439206,6.089069753908214,7.7904130532172555,6.793741750294183,5.317879189438967,6.0096725931694,5.767532003874413,5.676348286632139,5.430939637762359,7.59505588374674,6.624933906621427,6.245240676892157,5.330497053982045,7.381214892284904,6.85426492239853,7.6500337226384705,5.892789765801075
AP3S2,5.998856352216192,NA,6.405168302047949,6.330099271788113,5.9588237242269155,6.257076378218594,6.310255713461137,6.820500695465293,7.415349347671169,6.670302326537529,6.952004613413491,6.098213319407636,5.769593006297649,7.040610384147763,7.023226110124748,6.192699813629305,6.106887722762869,6.0821104844463765,6.287269874345236
APAF1,6.239707129813025,NA,5.945133463745121,5.48754711802159,6.598158319419204,6.257076378218594,5.64408005586923,6.732153384289335,6.942751393181711,6.515341516548533,5.878377725103769,5.897034840752619,6.4822602829487455,6.751434665499458,6.384430044592657,7.14071442153339,7.78359209905347,6.156640270100274,6.941859076342153
APBB1IP,7.788030687192451,NA,6.918510812397313,7.858555204897639,6.675504614329357,7.444048773289987,7.582599790265695,8.417564284573329,5.767532003874413,7.042378263379936,6.145214044063865,6.15948734341549,7.715742214017782,7.456699313066144,7.302586901906713,6.417910994513383,7.054590940587863,6.819710891441543,7.145970388612957
APBB2,7.959950127096397,7.259802170726884,7.71775549685791,7.18430103850106,9.042496800565127,7.622855666543449,6.328537484424702,7.746113670071031,7.415349347671169,7.8368574807813705,8.520902701020068,7.7018942378796655,7.937039993067581,8.438235124530928,6.8535314844726525,7.4772500382697284,7.621691251749484,7.287960979008064,8.572859016969277
APC,7.461604999167461,NA,7.394515778249209,7.273572286415041,8.492320284806999,6.793741750294183,7.747934475466296,8.245873371689322,7.730819971749694,8.071281514877716,7.835335743971518,6.661131517394383,8.357264259964131,8.01398754241089,7.765180541136056,7.167536809664073,8.000231496574104,7.3073354791998515,8.4316694585653
APCS,10.684232232682527,9.16348028332162,10.896147561938522,11.303082673784663,10.125304666413845,9.03486515517262,11.980235663640007,11.83716970131171,9.081456096021169,10.907293327855777,9.718347841083167,7.354243383403924,10.07464725254359,11.575909198715758,8.778144062737288,8.315316692867244,11.69594937437986,11.557221661234172,8.758585841571586
APEH,7.411432373888536,NA,7.6757810743682295,7.153272726277509,7.0199955976317785,6.636043454032832,7.590196319700675,8.071675121760938,7.060165589989252,7.968815753301621,7.961749840653232,6.61812507929575,7.241837006972835,8.067153025195,6.706528256373508,6.573089573909252,7.041168707508268,6.378026895519826,6.985057000037946
APEX1,7.851231897995829,NA,7.098745045399733,6.839147940533893,7.7961967669412555,6.636043454032832,7.076971552988878,7.606359752182685,6.6101155203828785,7.456244954329849,7.154675222894854,7.032633080604283,7.249199923003443,7.886678247342468,6.013086351836703,5.839379900732352,6.509072374604726,8.000021470091655,8.194629756257521
APH1A,6.798122514129441,7.8433053386095235,8.48949208555255,8.047594044132465,6.096437349637041,8.203395312350937,7.6052704226378065,7.698058213877468,9.116735590063056,8.341129738565181,8.598016601021138,9.118880456413569,6.378649350170173,7.751684902189721,8.293926339617157,8.274773574016846,7.7755091299350365,6.827783481304644,6.941859076342153
API5,7.351870758933282,NA,7.077409235779458,6.695775117043864,8.059287658537452,6.71704624352749,7.324758838066851,7.698058213877468,7.283574668718151,7.691603098606825,7.100737319293616,7.947494162356895,7.46059605676558,7.835062835488538,7.625785757632601,7.533320674163734,7.726036564657113,8.025981655028408,8.059699849402174
APLP2,10.718902373292346,9.406155609229634,10.018908194635111,10.387993490893274,10.620237148878955,9.602262566561174,10.9032026565904,11.064428207717013,10.2871809753642,10.637728568815744,10.387877897343008,9.466723583259354,10.49809367889423,11.083777643350805,9.92708243399,9.303543895593242,11.241658333975137,9.831625489050799,10.009852039419181
APMAP,9.174333888319827,9.011607125937067,9.579054619081498,10.087149515288177,7.6182705671613835,9.170478567379119,9.777768865404044,9.892761179811922,9.700977556672305,9.636027602759503,9.0724736571759,8.126944967388164,8.687724863638325,9.09128528678056,10.441964812843027,9.07706991976749,9.566641507600087,7.349065079894546,8.572859016969277
APOA1,14.256351277807818,11.976685326635389,14.570703080414981,13.796253633671432,12.220366916353251,12.999148571053508,13.321029541824787,14.138296617365901,12.503768897802226,14.423466297828737,14.426598019287079,10.814901264439014,12.848665349514237,14.809689930626119,10.46017144967015,10.755801697921347,13.215017059542857,12.283011406324489,10.508811014385193
APOA2,13.045947293654338,10.586772732032918,12.032235396550776,12.343591605802787,11.591031069509848,11.411785408085978,11.895016368596613,12.588008907081404,11.324074963595207,12.933223915785165,12.156010632637786,11.004254976653543,11.481996493493563,13.907807300824325,9.446152984092327,10.694877092842082,11.662919276482489,13.772217423232144,10.035763224050987
APOA5,9.136225776219456,8.505194108082959,9.556100759774113,9.671424878047974,7.949387690547942,9.479941285003823,8.436793546736384,9.476677454098168,9.695802502550633,9.502566467213425,11.49676521712839,NA,7.721047393874992,9.711295051018157,4.827260662298903,7.131661651678671,8.65297332250631,6.629625944921505,7.2907234423514264
APOB,15.151451251414008,12.942005486107176,14.804339843800028,15.120690618908336,14.234957676787284,14.526063294711546,16.03787469971428,15.982250885611633,15.123547121061586,15.764904344050285,14.575442438998769,13.909525922031092,14.266082688654391,16.564632916247426,14.300340032906371,14.165187015574693,16.86104064525042,14.377453635302848,13.521337633078703
APOC1,11.034288040702721,9.7953334633446,10.57882742254945,10.399608176508922,10.879198241656296,10.063684284554116,10.42702111053251,11.120195290855376,10.509927748734563,11.44282846240561,11.247001340462022,10.372668606405762,10.431694510062576,12.553138021832426,9.102085461250573,8.853051844115216,10.037956203898466,10.791145957537305,8.73347298268372
APOC3,12.850999560130107,13.09470018776564,13.349462532615567,13.615262792912477,12.30697640324397,13.8841998637351,13.162551010891987,13.255313336865788,13.014350956075061,13.685762527068247,13.461349601578073,10.736640645274393,11.942268622430456,13.418065673049723,10.978087499296587,11.335632620653422,12.90536351361506,12.678999083903877,11.444689406280704
APOE,12.833329308617058,11.144459265095998,12.92485532357273,12.825148250470336,11.396777462800538,13.194787252496651,11.924611808826894,12.90063999947399,12.3162733994452,13.499473337197271,13.315065195094588,11.319886024658834,12.123961356128644,13.438340686299705,10.811851496734954,10.75285270526762,13.800976238375531,11.019163672728174,10.718514460292932
APOF,8.741494679761646,8.68331671979878,8.460942271535322,9.554577249500516,7.896524435922133,9.358955738885895,9.78936461737951,10.25208951275812,9.322123453680968,9.863673270072406,9.22972090970333,8.201675153346537,8.706568367286613,9.66523914923257,7.641437243965127,7.211161520021152,9.681400381152626,8.183162308187077,7.542814013835423
APOH,12.678484135680614,11.168600435414701,11.013835338428349,11.57302163418719,11.934347771963653,10.831855809134636,12.69851918727126,13.296283470232817,11.407163161038577,12.357201762317915,11.461278840478185,10.099278452178337,12.01911347712303,14.144056239567986,9.523363281936517,10.367727964768514,12.841706473341473,13.17151164815464,9.537749492241547
APOL1,9.045145427913885,8.2576126175352,8.870574136125493,8.969608447154458,9.17934958813663,10.703559251494669,8.389686609485784,8.768990507261217,9.308626287583097,8.760811414547467,9.494622905525587,8.479085475726565,8.315788873119727,9.317353711289167,9.033752610845527,9.430775781733205,8.657378686638003,8.131923611278358,7.4987810834785495
APOL2,7.972363573293306,NA,8.309048756211729,8.176639053965888,7.933731101381182,7.925184562946468,7.066117271196591,7.782181162315839,7.740904694267472,7.348142897433865,8.32982974780599,6.381463975886048,7.479501121297693,7.274947191027172,6.914061462044005,7.863658296816807,7.218586417604593,7.72974074604541,7.341468456645201
APOL3,5.908724511842847,7.651077363557134,7.9873945702211255,6.674078660711194,7.264889852705446,6.257076378218594,5.756374948239264,7.121437669800377,9.169955433583793,7.378437643045265,7.922311905192023,6.895288426651531,6.392015017223271,7.563636444098039,7.434212931100278,7.580656200344217,6.621567218385648,6.872694077641571,7.818323658175357
APOL6,9.39509739871957,9.885485531075249,10.560682951968252,9.787113557392802,8.992994848214503,10.05592012327221,9.81552435072618,9.987127461340327,11.4759474065156,10.463802340673075,10.736303253256358,10.693270956779065,9.06679425681257,9.837427596454331,11.05460698834989,11.319279660146579,10.251151851186263,8.165222665842544,9.632490065714856
APOOL,6.8847301329781505,NA,7.403116614311108,7.105441956903023,7.289701592916144,9.346279880151284,6.964568827595011,7.717911120065784,8.186867340298027,8.046339231824296,7.686345740822267,8.286523675559943,6.555360069006605,7.509787454014033,7.896204987291151,8.104779473944761,7.054590940587863,7.508220969292919,7.341468456645201
APP,11.280519192037092,9.385705626811278,9.55417135067305,9.776971471296191,11.824022827394858,9.569917443149846,9.877369351842598,10.269009361286757,9.871316316045265,10.376440389022155,11.200135304204784,8.947072758939695,12.098964531936106,10.808198588984327,8.934969517334101,8.735476793802162,10.767478716323216,10.469288699729132,10.991698541206096
APPBP2,6.0745038071572335,NA,6.101278211961256,5.951552308044205,7.248108411033952,6.144441590947819,6.3994323913983475,6.586179384683289,6.6101155203828785,6.882464231209701,6.357230609710731,6.782955377318755,6.702077509524001,6.998219571298785,6.421163195519862,7.085525598768664,7.000136089131297,7.107427013840004,6.480779119652498
APPL1,7.843143590436883,NA,6.712501831998887,6.560414271462976,8.059287658537452,7.704581625212517,7.010586036865087,7.863649657738227,7.9810497153343984,7.739071970230279,7.358852201294381,7.801363304973373,7.650510088400138,7.571543199834641,8.037762623185275,7.580656200344217,7.993278275041968,7.640899311431367,8.04956137680289
APPL2,7.753923190829498,NA,6.766826880411829,6.71715011232636,7.196560090186006,6.361550748157642,6.5156870769918935,6.993354893824867,6.147032286273985,6.780279820575233,6.458733929216828,6.329088963873916,7.069548968953489,7.044403038395485,6.003428796922405,5.967011863682172,6.05440717605501,6.6357696938254005,7.238128259849118
APRT,6.467248163913597,NA,6.582231619453568,6.5123165792363,6.969701807966169,6.257076378218594,6.5472518168548195,6.61469834538895,6.263540382671421,6.882464231209701,6.843584283813863,5.967257934543278,6.920722780205731,6.584344624837561,5.903121653822934,5.459970989482317,6.106887722762869,6.931312315172816,6.897327667387744
AQP3,8.166365987896308,NA,8.299866586271081,8.097348293575093,6.724857099201758,8.285365206191257,8.036310165012209,8.06307773093627,7.997967256593265,8.107904581072146,8.398503064213385,6.782955377318755,7.2269974750801556,7.229028126408169,7.494057256960955,6.325660769378656,6.929043353603808,6.344659485145238,6.624307466402678
AQP9,9.578421838879768,7.166984455847372,8.943141445009013,9.5722794049318,8.306246824458514,8.203395312350937,9.947062547696442,10.740804829840256,8.555885413052954,10.23321805376173,9.43203673611311,7.45544052626885,8.273085746351187,11.445201008216445,7.845754635029449,7.9434250066690115,9.262743419268693,9.708059287147256,7.757338270037293
AQR,7.646478085515527,NA,6.9064621208266015,7.18430103850106,7.264889852705446,6.550220642181445,6.842663009044804,7.837673647836491,6.519290134406399,7.29619361710999,7.0528434602651355,6.702892965906765,7.29971427402428,7.723574642238811,6.861572217482395,6.559652253643067,6.6571971787715665,7.199479509850798,7.693660694435598
AR,8.585392938147054,NA,10.258141836053236,9.703907447924612,8.334343720815957,8.59494195844285,9.465131202874057,10.72617602246653,10.985396911816336,11.036400376039422,11.250101765498604,8.467017542251755,8.427095183524672,11.028362856308926,9.78387740492611,9.317582578397007,7.734400704494627,6.156640270100274,8.257639696221181
ARAF,6.729574484786932,7.651077363557134,7.8240601583179,7.259072097995395,6.724857099201758,8.483593615668402,7.80780166334573,7.518531954010298,8.80210597399625,7.865658896350217,8.05384492233023,8.048131350716828,7.001420857085849,7.132558157791378,7.407000751483606,7.726081267858197,6.943544927897152,6.24368904500813,7.047521413607255
ARAP1,8.631519577422475,NA,8.281325042069055,8.039132254676852,9.281841455582297,7.781925111992857,7.685475034311059,8.61751985919956,8.208831265813183,8.299516319599546,9.193367758813453,6.782955377318755,10.004591566349736,7.895104094590669,7.868542870825573,7.498532715265656,8.327717148158007,7.211869487946485,9.172378590028439
ARCN1,9.261884882439714,8.811501975551908,8.579508904837022,8.214707947803165,8.939122351427882,8.086312606616998,9.009888451440707,9.032987911135946,7.937867043224218,8.33083837066967,8.622831694520526,8.829456980589844,9.141894383585688,8.930485423612781,8.007886436249548,8.550861629548743,8.182446146903617,9.585263997307878,8.900721750982838
AREL1,6.931255151964747,NA,7.277772369908684,7.055970879773062,6.650180481697587,6.793741750294183,6.4834162546749265,7.251231695256921,7.790297239995942,6.670302326537529,6.934490983091338,7.24540871886518,6.624933906621427,6.854402654155615,7.567991340614467,7.963971767975865,6.3656801787361115,6.352141444259045,6.779586701896646
ARF1,9.614509032260058,8.98466459326235,9.618365531807475,9.40455042432019,9.235767879815649,9.664855349834822,9.390958340774722,9.315910634045219,10.239964610262026,9.574115537336459,9.829118241718392,9.902746003259983,9.385200647977735,9.093117406195782,9.47613881853726,9.711578554525316,9.441959116480335,9.43659241745407,8.956046668242907
ARF3,6.620229542351206,NA,6.869700269580703,6.536565855863673,6.885396738238407,7.855332313235662,6.578140711878822,6.3966397514569255,7.730819971749694,6.515341516548533,7.249790711937598,7.660103446409197,6.378649350170173,6.413046144278491,6.964707854335208,7.491473316947934,6.691968359437434,6.504276173506211,6.919765182920694
ARF4,8.74583969055311,8.42729413003652,7.565169606749029,7.572242055881125,8.60534500757734,6.935888320745368,7.597753058935824,7.689146241040261,6.814927995730061,7.197693664768812,6.843584283813863,7.894414426192183,8.120858360380767,7.795102095327865,7.074859417312831,7.779221829728735,7.950840147070631,9.829616932143251,7.769743329567985
ARF5,6.1810206381572765,NA,6.163348591774023,6.055899652283992,5.501514760545843,6.361550748157642,5.957719459543645,6.306277073232041,6.471639135874556,6.551244202516068,6.383283763624805,6.4320040087104164,5.548705625996037,6.322239587228024,6.424785589516864,6.157452592951513,7.000136089131297,6.374357288219128,5.534098482068691
ARF6,8.24827514708126,NA,7.3418053341591705,6.9695517312982975,7.874824574620076,8.116486070046522,7.0218645985045125,7.4777126714051665,8.118895035747544,7.754554078249546,7.816337212343383,8.313732691849106,7.710417453554067,7.737698235592935,7.962502250154019,8.172552607938956,7.986291379360681,7.8309367306264885,7.97652414935518
ARFGAP1,8.268549289632249,NA,7.4783003405177215,7.039096223258538,6.896208248423084,6.458967686763012,6.562778931318695,7.111465847132289,7.5590697623515855,6.4214698488116415,8.093838682245417,6.098213319407636,7.747284551313593,6.966588244244493,6.9893795514896,6.9166147181717665,6.791519783718519,6.789718826613816,7.571439957455842
ARFGAP2,7.592817273166757,NA,8.322713355905725,8.089174165504476,7.430227488223048,7.2937109759439505,8.069298112517993,8.229062708055404,7.750919411654939,8.014542468620531,8.60633581491385,7.526936438310264,7.833082081333858,7.974775713079792,7.403333368852655,7.587293395114978,7.107064923068483,6.620360985098204,7.97652414935518
ARFGAP3,9.112868183724759,NA,7.022647032412808,6.987254655258537,8.064089583084302,7.490870654742663,7.75471039347592,7.555778752791918,6.795706659126251,6.964635802023706,6.530433531763874,8.031838469093765,8.583816486816554,7.20889212035476,7.553173591179773,8.198794840701124,8.242321020945196,8.866214774740806,7.944053934933672
ARFGEF1,9.153771619721363,7.782031751069363,8.345203953201777,7.839189328203096,9.358113581437143,7.490870654742663,8.530583379173786,8.825999600625485,8.515334507571117,8.817192785349489,8.254198247254921,7.526936438310264,9.235690771799684,8.665788403415737,8.326242807710328,8.29518754836286,8.73028221478362,8.47292685488072,9.662736378107374
ARFGEF2,8.960442082524269,8.01290584330152,9.174253160672665,9.039150270050358,8.710154749852913,8.258556073643694,9.273198740088825,9.446586600344956,9.817535593943733,9.383143259777428,9.263428068626334,8.810479933691228,8.987569044116439,9.028524767296341,9.708981563236032,9.476183532334334,8.73028221478362,7.9141686725086995,9.213825010037889
ARG1,11.163056598041324,9.139252558586369,10.325297006114665,11.348306590045242,12.714147139020623,9.705124339036493,11.082212081164274,11.93841429376407,9.108969920843693,10.894247966563908,10.412597843704306,7.857910967050588,12.411466717969981,11.299279411328849,8.476911665054883,8.726485500169103,10.242381519342112,11.024587814683587,11.900300481557233
ARGLU1,10.177765498316424,NA,8.281325042069055,8.784573966331157,10.377589197862589,6.71704624352749,8.870235339689527,9.054833664828971,10.354407929038258,9.244735822986128,9.287770501186694,7.300852097545379,10.732198746139185,8.322744951382814,8.355955142728346,8.735476793802162,8.858255258508953,8.493371053941347,11.580275103762014
ARHGAP1,7.689218204220017,NA,8.224226265557546,7.4877055405316195,7.466950241003962,6.71704624352749,7.171151467443844,8.049214441413914,7.500915931319545,7.583060492945284,7.953078551168337,7.681150156970579,7.473226918669651,7.531568829226034,7.838983131833269,6.651186718145878,6.489439893940139,6.227508234588816,7.107393169652584
ARHGAP12,7.807560595286537,7.782031751069363,7.494488792216169,6.779438196805996,8.338313264226846,7.704581625212517,6.904903145445731,8.087022483341615,7.884281570799844,8.05886427505221,7.643871920181654,8.048131350716828,8.025456947225289,8.222527854893874,7.5891295986640674,8.033664966321131,8.44447530486614,8.14382757472711,8.039351152024354
ARHGAP15,6.8528584373929835,NA,4.666351841884156,4.951399155969023,7.143101450749809,6.793741750294183,4.054172703352892,5.681526808626716,6.085048744880718,7.104109304428102,6.317246898227387,6.034220991868958,6.992674103872629,5.546826819252724,4.25739004953075,7.796509098945014,8.027714033076046,6.497544774474688,7.557197983949399
ARHGAP21,9.243566060442005,NA,7.595505026011329,7.717195152018826,8.441559494078865,7.06527702634016,7.369590178129743,7.855706738487973,8.313898685539181,8.371570563463395,7.995923024369885,7.3277947145981255,8.976521324811904,7.946679190978587,7.746486398532776,7.505557738656334,8.20067096097584,8.199845302200236,9.014549584740829
ARHGAP26,9.122924921681419,NA,7.109295780481771,7.039096223258538,7.725213157021608,7.002032722657708,7.991119070975122,7.979654867934796,7.5590697623515855,7.995122498352414,7.616676430927248,6.381463975886048,8.560330835673733,7.675471705261822,7.410658835129494,6.895377238273349,8.639675938005345,7.6500337226384705,9.314631331899486
ARHGAP29,9.175408037218505,NA,8.340733795316298,8.00477988166965,8.115882049296912,6.866565013783875,7.852706004836039,8.498861930918101,7.893351841896392,8.563982731533075,8.285619106479905,7.820459857975129,8.128863543896616,8.928434526829497,7.614727801450302,7.560559416870374,7.884746328774719,7.7833028607965336,8.408056854676046
ARHGAP32,7.359451831814967,NA,7.6104368434045195,7.343964531147099,7.02984733216544,6.71704624352749,6.433614816028774,7.933234088771302,7.1687389945891145,7.378437643045265,7.73773777929298,6.329088963873916,7.077843148246094,8.613133671009733,6.91663645608457,6.387811607211129,6.253763409622765,6.045659271640945,7.0677560001561
ARHGAP35,9.108375920843665,8.344946557994655,9.706128217186661,9.401252802218677,9.166010581766473,9.267792856024892,9.76272176787304,10.122376213816791,9.97107261198182,10.020776716593511,9.892849163597804,9.014957445611712,9.568533835745912,9.7856864742137,9.724128024127678,8.581103297471477,7.943644152031064,7.8574662100484804,9.372712066485375
ARHGAP42,7.465122865582751,NA,6.504430585755765,6.330099271788113,7.502761398816782,6.866565013783875,6.310255713461137,7.007762757549964,6.653470252985661,7.8368574807813705,7.332349977017392,6.034220991868958,7.422026096926748,7.607879022436437,6.688560641910316,6.3096955089607025,6.85426492239853,7.270298641965178,7.324750991525535
ARHGAP45,5.866784372581366,NA,4.666351841884156,5.021803070469085,7.306008815007287,6.144441590947819,4.794107241889707,6.13965091539662,6.318446098790224,6.620475462768296,7.352272146983902,5.16239451505743,7.3278048620863405,5.340198459481941,4.922577666005713,5.623886389166282,7.612645332095722,6.786961102797852,8.275148384563353
ARHGAP5,9.019056313279817,8.871562043643403,8.219364436375555,7.759016614541258,9.258988584268435,8.529169305301282,8.398366707561992,8.870038482097899,8.952876555801977,9.01334884158859,8.417538217879157,9.706287151839183,9.087480156620602,9.014091847782906,8.639278553307916,9.123472856273542,9.044674762761007,9.516176585569108,9.190946371709993
ARHGDIA,9.116228225011112,NA,8.699578679804594,8.47524076883675,8.2858372236243,8.657846318594968,8.394033186583078,8.10556132430771,8.6920599133562515,8.346248023003087,8.886889429256184,7.4796683192341025,8.72252633551412,7.737698235592935,6.864242533824131,7.294642436231497,7.365828281977931,7.763800043382991,8.572859016969277
ARHGDIB,7.979760693788661,8.68331671979878,4.927103485362194,6.487652734950862,9.145767936449841,8.175003334930315,4.7405000925009215,7.800916826609152,8.392769174001755,7.792547703605093,8.109530831393245,8.549447043291105,8.198978925426294,6.107006790525537,5.511731296866126,9.485096066380182,8.996806891083532,7.944182987079605,9.035248604304433
ARHGEF1,7.771077730774335,NA,7.332829940132397,7.84890476080191,8.456245734094407,7.925184562946468,6.987760899086107,7.668890709581836,7.324386026483017,8.071281514877716,8.920638055556191,5.745419552404146,8.782113786504583,7.0291722296043115,6.753375842548882,5.516704104607692,7.683472648106784,7.524868009238654,9.440232894454633
