comp,func,coef,pvals
COVID+/PCR+,EBF1,1.1845712215086532,0.01901373275832394
COVID+/PCR+,MIER1,1.3607422803624725,0.020279638442000515
COVID+/PCR+,NFYB,1.073881571107585,0.021106413896973812
COVID+/PCR+,DUX4,1.3254893863912378,0.02114564526846724
COVID+/PCR+,RUNX2,1.1744495997088897,0.021235297670283745
COVID+/PCR+,USF1,-1.6379956391569963,0.021980170178731374
COVID+/PCR+,MAX,1.3442652871278402,0.022211021391775478
COVID+/PCR+,ELF1,1.2057411508473175,0.023702324662707774
COVID+/PCR+,GRHL2,1.1838871846519283,0.02568439920573177
COVID+/PCR+,JUN,1.1019066417095893,0.027207224383857104
COVID+/PCR+,PPARA,-1.146749408874407,0.028352612974071625
COVID+/PCR+,TAF1,1.266779161957942,0.030326398078187475
COVID+/PCR+,ARID1B,1.2910156520551457,0.030527488310615296
COVID+/PCR+,NANOG,1.1384162604655967,0.03175217943618518
COVID+/PCR+,MEF2C,1.1331377159735367,0.03483966790754653
COVID+/PCR+,ATF6,1.076856364194121,0.03949396873011533
COVID+/PCR+,AR,1.219887405322217,0.04297582325105868
COVID+/PCR+,SOX13,1.236353437608156,0.04606650174294996
COVID+/PCR+,NR2F6,-1.2315185836303364,0.0482066485875274
COVID+/PCR+,ARID2,1.0369727197109528,0.04896149512066624
Diff,STAT2,3.7628648082282052,8.659902935026365e-7
Diff,IRF2,2.119678447495038,6.79433948157877e-4
Diff,STAT1,1.9895764750204863,0.0012913822943035414
Diff,MAFB,1.7328875792329141,0.002565814593283522
Diff,NONO,1.642285474416644,0.003738473312175784
Diff,ELK1,1.910628198610531,0.0038545127607141636
Diff,ARID1A,1.8398162206523678,0.003915654643187167
Diff,ATF7,1.6379050453027144,0.00409300749373348
Diff,ZNF384,1.5955250320309797,0.004323764922821845
Diff,BHLHE22,-1.7937702338947066,0.006142395206655492
Diff,TBX21,1.5446138335521526,0.006172278592084561
Diff,ZNF263,-2.4403776551199696,0.006291835762428267
Diff,PRDM14,2.0546521111578113,0.006490153905597591
Diff,TCF12,1.7561444068136427,0.007061697640060437
Diff,THAP1,1.5681914297825772,0.009257703693049001
Diff,POU2F2,1.9191110336381678,0.009974617350177772
Diff,JUNB,1.500601088599809,0.010316095326871942
Diff,MXI1,-1.401280199548391,0.012400645233408171
Diff,ATF6,1.4360908606851228,0.013512190986493696
Diff,SOX13,1.70494660373009,0.013533214278749227
Diff,TAF1,1.595721275585976,0.013760847519244715
Diff,NR2F6,-1.6961599460397223,0.014543597174049065
Diff,MNT,-1.5239387097220969,0.01850866384790409
Diff,KMT2A,1.6502055244640816,0.01905087378347026
Diff,ARID1B,1.5281866662836925,0.02011714592276854
Diff,NCOR2,-1.5080802161163995,0.021055149315152948
Diff,HNF4G,1.6170362958013158,0.021653400019386097
Diff,CTCFL,1.218314018104928,0.02238994863983416
Diff,POU4F2,1.3114238612338205,0.02264745813018435
Diff,E2F6,-1.4270143995144473,0.025854944449959734
Diff,NCOA2,1.2183454340297595,0.027287549581145966
Diff,EBF1,1.1750933408870736,0.032406597560803684
Diff,MAX,1.3522770391477237,0.03462780237876976
Diff,NFE2,1.1789604202325175,0.03846038280878298
Diff,MAFG,1.3865438401571626,0.03959180208939339
Diff,NR4A1,1.4464642853709735,0.03970395430127336
Diff,ARID2,1.1808426096289502,0.04114881642868666
Diff,NR2F1,1.510626830378424,0.041485527245256684
Diff,MAFK,1.0980568141643312,0.04303195247687381
Diff,ZNF143,1.7375201908622093,0.04319785972393818
Diff,KLF1,1.2563703852047237,0.04469985836260867
Diff,SOX6,1.0881485681256382,0.04954047054107842
Diff,NCOA3,1.220852845647923,0.04965187408422009
