tf,A584,A609,A616_OCT,A707,A720,A727,A748,A764,A972,A991,B136,B199,B215,B254,B283,B320,B346,B929,B986,C106,C145,C173,C186,C250a,C369,C51a,C552,C71
ELK4,-1.2509561794324624,0.7436509489719416,0.596920582250044,-0.9210244702963113,0.5072809004691026,-0.287384311446986,0.18318155531633148,0.2553220165031369,0.2866152369529087,-0.6680443879910176,0.5310661117373114,1.5811615422898353,-0.3391823231063928,-0.09255384964100369,1.8248733247515796,1.3318821336737017,1.164274466364447,3.0122291905795167,-1.8784515352385436,1.0827538528871026,-2.374375317900648,0.11585448595701128,1.0034727838804498,-2.1966434359297273,-0.9454344230792209,-1.433508639229597,-2.0087701584100053,0.58922831959294375
EOMES,-0.30754717724082264,2.335711387993068,-1.4539387067600587,2.8460558870028225,1.7635951566170822,-1.7697256514591924,0.41263605177792917,0.49677176434327563,1.9986100722695597,-0.7851423478087471,0.9377640602773879,1.0893021960169196,-0.5486261244166384,0.1505063775025024,2.6521843851821676,-0.15247813823914697,1.5553010534937848,-2.100881021963138,-1.9526528962144498,-2.171189112857963,-0.7345108233441894,-2.3986750057070165,0.43626916199003785,-1.0922941880959065,-0.6561651840818199,-0.12523488194065382,0.9896165775285667,-0.308754168012686
EPAS1,-0.4416178868531976,0.2392153588060536,0.5077265072676461,-1.1899630131787655,0.6298180739210822,-0.44172403560084755,-0.9698145716737465,-1.2106164453602153,0.9580747022768149,-1.1984286703053613,0.20074916088324424,1.210086464359917,-0.5294054002319031,-0.33435796762592584,0.816124642522125,-1.572202125514012,1.3543785598577294,0.07096100055654832,0.2915146496038751,0.549284139456685,-1.2400407644738278,0.33317916962418476,1.7740280830212503,-1.7016474028775865,0.7743216554081613,-1.0287589761526281,1.8920260028978748,-0.7298836184535206
ERG,-0.4045246066928743,1.2720221744254245,0.7507871863439333,-0.02057466206841591,1.127420240826193,-2.7363024023178735,-1.5152649858296077,-0.951788559516289,2.7110157685191307,-3.285585471961721,0.34884731927852825,1.3116427500831171,-0.12998035912056033,2.8633163181793764,2.420822047199103,0.44640183729352745,1.736710638521953,-1.3268030465546696,-0.8697953681633098,-1.956399733617882,-0.14448815164066273,0.3912346998603771,-0.33582406869164483,0.562323307308644,-1.56225907247913,1.1024669219038576,0.28120946711427997,-0.5100006784525964
ESR1,-2.7353533304142146,1.4432761271023402,-1.0983020556526057,-1.6376199941949385,3.2311036329238565,-1.4608112291340978,-0.1431358114523392,0.5600654137775133,2.4368455032401326,-2.155924218999327,-0.9987192153091831,1.3643436962301416,-0.9419610829228041,1.0919073045112138,2.0748373340498363,1.4590392719222744,1.5577632366600254,0.11071531682305245,-2.573318427159613,0.9719410638889123,-1.7188406868630803,-0.9280439927113115,2.340346922754844,-0.009199882208015063,-0.4694671601036708,-1.9197827031659793,2.560097052012846,0.4622918010782989
ESR2,-0.9570727794654419,0.4808974250109631,0.7716088457093592,0.17758463590697146,1.2433922320264958,-1.0307628712031587,0.005399623453766888,-1.2047532549740214,0.8280806725105508,0.7087349203994372,-0.3307348862958573,-0.18310803833111566,-0.1597528228781951,-0.007489957977826967,-0.2820597127769661,0.16749561087554027,-0.7123480091983477,-0.8710691522742949,-0.9199946977442247,0.28115575660269027,-0.4097191292687853,0.6522318655071354,1.5352266637307732,-1.3364080505485136,-2.2713525498739364,0.5701250825461165,-0.39285227580352045,1.7677401356727296
ESRRA,-3.4835288556223354,0.8611683254962973,-1.137677211561027,-1.9796269999064189,3.738042219038073,-0.026518384238470454,1.0200979643607855,-0.1562014155104956,2.133749345374131,-2.725213021826764,-2.601751537260213,1.600915053551113,-1.306509519834319,2.0777407475555347,-0.27740979065365684,1.1611683261246484,0.6797177601493974,0.07493214942488595,-0.365763221696917,0.2832657018538833,-2.357559465166196,0.6717207238835394,3.356417219170394,-3.0915895620007885,0.6542015493136035,-1.3361201376007934,2.1326314691648864,0.7495002360847911
ETS1,-0.7250059866849333,4.371999186371063,0.17130058312872018,1.7884264506168308,0.5610724759660378,-2.4234282688547566,-0.9504024959114556,-1.6442859195440824,4.634190837695856,-2.999129204236564,2.222154494329363,2.20797629068092,-0.5658246832776553,4.256798728633013,4.046232262236896,2.875974664361574,3.670293202948209,-1.3011778916035783,-2.837510561850102,-2.5399442970504595,-3.7771910816237426,-1.2378128439493077,1.9063225031478912,-4.674755729949042,-3.383703560650422,-2.0326263636988537,0.007262720897468496,-2.9450700597777315
ETS2,0.5091606039882772,2.480281690525472,0.9142154896614255,0.7946434475491047,-0.44053550091561267,-2.959675297962103,-0.21525957209539207,-1.49041888541432,3.233140971245368,-2.2332567171094486,1.2111281009608348,1.4012940727067253,-1.0625691150496657,1.934963418202934,3.7032451956395525,2.2261951080092834,2.5083729773866446,-0.27007619170789876,-2.2209518841132527,-1.0115017594632154,-2.201836141252553,-1.1321140549122282,1.4843126462390803,-1.6337146620990233,-3.888227370196848,-1.2173591157524044,-0.6340963047324111,-1.1985364545631585
ETV1,1.131018638482579,-1.1808716321051325,-2.3531814693239816,1.0215653922988537,1.453238827620399,2.1106250105397737,-1.19145041050284,0.8322572338627503,-1.6025032871721234,-0.8625285919689649,2.154578718746247,-1.3050103767480994,-0.6458666837580946,-0.1662388525848177,0.5013091643592698,-0.18660718117270858,-0.36265788976062296,-0.6421060307052818,-1.3727862118192617,0.8911345745386998,2.7339291323840174,-1.8539912642359517,1.4665417128175553,2.007566926150748,1.3548716773103153,-1.8613506063289704,2.1445434842180733,0.1754798446226608
ETV4,-0.6198676966218766,1.9984505715100238,0.6685885855823975,1.5179018646588749,3.563955397262802,-3.176383908781843,-2.743970231660385,-2.801123860472684,2.6086266489638947,-1.3055199323064155,-0.6094195432227228,0.9362220813049225,0.8188939180186738,1.803471457590649,3.4857174567939215,2.2869612710870917,2.7354124475253188,0.21209095249856533,-3.8231774737875286,-1.4460845519439862,-1.0238662685963316,-0.5885402463695864,0.4687048408204676,-1.1974866301836462,-2.695538999195294,-0.1418422389225978,-0.6391179999040918,-2.32987485023817
FLI1,1.281854019071516,2.438895982225148,-0.761523716276877,-0.05765351278133052,0.3875458023698327,-1.6399617549670629,-3.186380742932039,-0.38634146938011416,0.303269782477987,-2.03888791997714,0.1706654906585142,-1.082457859590953,-1.0920762599337812,0.45721258197276904,0.3419593451112663,0.3492638796850966,-0.18954943906204874,-0.06837353949590168,0.7504898200579586,-0.6571685283864565,1.6840346913043203,0.7927839454596449,0.9987784114170223,1.715247011913299,-0.5054190743796179,0.21231511814416018,-0.531105666409423,-0.12418846041677722
FOS,-1.2184380676483948,3.0538222657778795,1.1887457723012078,1.388103643827732,-0.018160288044692247,-2.1071969094840313,-0.8455341532566644,-3.730049218505985,2.7480578775204116,-0.26252291646344694,-0.2889400176341215,0.5511050916372868,-0.651315337346734,1.2092758714393117,3.534756378829795,2.7612220151238507,3.4535393087017576,-0.5731207961329163,-1.2045960665612578,-1.6169281577356054,-2.726716290790466,-2.3676128828651284,1.523354244675407,-3.2461743090948554,-1.362116743098761,-0.4418059457436551,0.06429870304465786,-1.1174090935085543
FOSL1,0.8499286511573289,0.3599108174157802,1.023093367693228,-0.025345322184202605,2.099709248413163,0.13328662716900372,-0.2890522536838221,-1.3272823450177362,0.1946652399543908,0.468444941970427,-0.7213783892842887,-0.8744044627668898,0.18685313216219526,1.101589044852418,1.2405213562324062,1.0310263930585906,0.5703976421494067,-1.7386935815082036,0.570683031446964,0.2583563091740407,-0.864501254596839,-0.7444378903962101,-0.5855210568815542,0.6453959986689707,-1.164691580535697,0.3912356444674337,-0.9862335327264632,-2.1045771492567247
FOSL2,-0.4113286913501204,1.6263454989730606,-0.04439267193209865,-0.9032481728532245,0.20213458481450056,-0.6602998997360997,0.03996052796035474,-2.0090353851879237,0.8772743293762073,-0.6868123551157211,-1.3736582684657959,0.8392318164737329,0.09153935876784702,0.7898341913030686,1.3955518002500549,1.3997725776033294,1.3408909864742802,-1.5883362965617298,1.2124330123347273,-1.0993087631426177,-1.2902363808023174,0.1824174702941087,0.26869120245695544,0.1316558139606303,-0.27432789366633226,0.6412943947768249,0.02742649459163208,-0.28523651556675705
FOXA1,-0.6322782391264531,0.3061610379792086,-0.3839941262971018,0.12310037191620084,0.14990583662932583,-0.08669036573544005,1.351061403275337,-0.25407314422718597,-1.1302111549785714,0.3880106874097871,-1.295889274009151,-0.1953784820350147,0.670502198869458,-0.3649170594070105,0.1209795625859942,-0.8427115004527935,-2.353330269858261,2.130488042364624,0.661051154164492,-0.7975989938886583,0.02270189414249849,-0.8012106501243047,-0.3700178321279019,1.5673685248858864,0.21988206387592815,-0.24131194936981862,0.8618049993087855,1.2575232982059497
FOXA2,-1.3461359027284605,-1.6098745800518213,-0.3065164555407743,-1.4360034272922986,-0.14227939166291345,-0.2586574588338571,1.81413581294726,0.4096547459261431,-0.6311019570148367,-0.03327903171086013,-0.5012419883855165,0.30394764757808385,-1.1095410343188585,-0.9344658351007866,-0.7765551469732355,-1.4373378051310244,-0.43028734711470473,0.38419287257087664,0.5346740937174277,0.7201075912055599,-0.7004670599707884,0.6663369951223967,1.5773452617836439,0.5916517502290447,-0.5134181809950649,1.7940144966517182,1.701319002133065,0.0956906131572463
FOXJ2,0.8101665332180261,0.9242083379860565,-2.787944102822243,3.0722539814898386,2.590007756694793,0.837841417878713,-0.587757354491473,3.2910739921950225,1.0215537857602137,0.17217402451831948,0.9205404460631683,-2.078754108001625,1.314264302374217,-1.2369978459100979,1.569944277174179,0.9549706056743917,-0.5444973333587717,-2.5742520879852044,-1.9886672870415611,1.4509275253207734,2.695200856924573,-4.689568748846432,1.210760283078048,2.0750417903327545,-0.31737721330272833,-3.3564640872018243,2.8100196089072624,-2.0148339561253907
FOXK2,0.5236882045974254,0.9997778461682161,-3.020803678052237,0.6582484910908254,1.842348774224201,1.6393008152540922,-0.13867914441760582,3.0940010758189036,1.2136973017504382,-4.346634400056399,0.1536524237996485,1.8400804374156463,-0.38219963364617165,1.5628815913083733,-0.8979745858275904,0.030023138982407653,-1.415389762341914,-0.321570581175803,-2.38373462560051,1.403707774276654,-0.3059211620730842,1.5824363254906983,1.4767241260505775,0.001626712288491686,0.766711483518438,-2.2635783425834757,3.9389177100265282,0.23969909325624975
FOXL2,-0.3625682322190202,2.3010030332212392,2.8112755552996815,0.8200836970433136,-1.0915543389869928,-0.5237171130045567,0.1528739759471747,-2.8132611952635735,0.12956915714109107,0.09418941899700602,0.05399394205912583,0.10868923431582463,-1.3169241720558758,1.6425882951454378,0.1150339571190394,1.0244898615500957,1.3835435312431634,-1.3915692085838933,-1.508748757379923,0.6880448824870556,-2.071601604232638,-0.40979100085611203,1.3817324554339276,-2.46593132547693,-3.034764654750706,0.5305461460552835,-0.4661716408993924,1.6636381908121267
FOXM1,1.4322495058434412,3.6078510246188196,0.7291295531452262,-0.03331389694742583,-1.7927977362684888,-3.4041548037149316,0.7776337911170805,-0.17952257105169533,1.9074206607451583,-0.5354927534058304,-0.660502392008957,1.7389054774291297,0.4455901527389659,2.78107229607732,2.051104737896141,4.159458226549646,1.2260173939249872,-0.24643273678989763,-2.426204342655644,-3.172619852774495,-3.011328152081951,-1.7112151215102784,0.3024377318896738,-1.1999163935378327,-1.3208454664891704,-0.8526489308291816,-0.16320639187742966,-1.5425218390437077
FOXO1,-0.1768076595204022,-0.4135495698488711,-1.6396920447094856,1.6861391849804461,1.0296868825701386,0.6123438576659581,-0.9238631532473903,0.6647896020201738,-1.706560954029928,2.108678425848264,2.551470088691586,-2.681191230393357,0.08461100351063407,0.4648281532344935,0.11719302100101059,-2.459165911155998,-2.4068966417802593,-3.1155840368060206,0.03212701797045291,1.2072551371649543,1.0134367042222951,-0.7420108249993664,-0.08371428230138764,1.2069999280137016,0.8432898571131409,0.6378293684837194,2.314120912784267,-0.1605382671399784
FOXO3,0.3604252236526465,1.1188495754384933,-2.9665202226208125,2.1558478355971307,-0.3210540201128451,0.3449658445136663,-0.8366870499076986,2.3113482747225214,-0.2796771782762787,0.3552564658898513,2.4899485756660114,-2.5478273768422888,-0.7184549683403254,-1.0272382332776795,0.15382951786068585,-1.1418658244130115,-3.312218925495006,-5.830971111854067,-0.3416223739552851,1.7314247805438068,1.434573305968657,0.6104620504878813,1.4086756789751893,1.0033246666234124,-0.2319237580400122,-0.18816378918242943,4.089094581840611,1.1974135666931138
FOXO4,0.3166943909756929,0.1712813616878709,-1.2627273149631433,0.9903888746755708,0.11855332833268448,0.14225749883945146,-0.4854636761973385,2.253714900032157,-1.6195227210681906,1.108374649704917,1.0014273720166593,-0.43717283882966185,-2.3588234356319733,-0.18513472595064565,-1.7372211099003532,-1.860040142318506,-4.258599004679009,-3.934477975170919,-0.6974627686834963,2.4369032563772834,0.5036132431303969,1.239579981497344,1.6781531972897403,2.074930265627306,-1.0595636658135785,1.893272223421763,2.41374627828628,1.5602895477655527
FOXP1,2.426060755085999,-4.7912722753653645,8.037705710854725,-8.30865804223723,-6.287776694243156,3.176719107368039,4.340696729651395,-4.104307692681818,-4.626621973976347,3.645930208423559,-0.8982718972103342,-0.5185615503842078,-1.2166373328520106,1.713080768703921,-5.972158230701311,-3.6971676355090946,-3.986557595127167,1.3037162280307826,9.451546990567618,-1.3455122532718284,-2.392440053933615,9.717106184736187,-6.61054616474348,-2.8015838132157764,-2.9248737217378165,9.645028434848253,-6.9347135387524705,-0.865846451032919
FOXP2,-0.9618718307618492,-0.40665047402359095,1.9014239911551403,-2.171792861173898,-1.848967583197995,-0.2794283248247063,-0.6969404209898894,-2.950698221983509,0.4888089510415612,-0.38091300368053155,-0.6559352424074868,2.331939998159558,-1.0001417183148786,-0.3605475878897162,-0.544607721999432,1.4817658320410516,0.18792323763801627,2.129562324093184,0.5187818507181675,-0.08751247653459301,-0.36988389655225135,2.7077124599983025,-1.2944220157402238,-0.4097862300910152,-0.7265725140474939,2.9001984825271725,-3.0569956095156634,1.0250774829271445
GABPA,0.003955198312352896,2.413881373817609,-4.6673854520955835,1.961961225896277,1.9490934339860297,0.10868057836739477,-1.2473492272365423,2.634393519013382,0.9295769528604567,-2.337753695468107,0.7858804083018305,0.8675856836950965,1.0695537868855458,-1.0551049273270643,1.159688453680032,2.9827672464651873,1.148430536305181,1.2469145739863807,-2.696664759594275,1.2595476890981954,1.2956843129325546,-4.748623980925919,2.560859139169174,2.0935300229949623,2.768582730965133,-5.442107407088292,2.6927644759400025,0.8476745082914865
GATA1,-0.07606604093893936,-0.05632848222668152,-2.1846529708708875,-1.9177878294359867,-0.5506433176303992,-0.42533573403568564,-1.048503150854306,0.4239130316495757,0.5650492864864257,0.05112404668710813,-1.1160907662678243,1.5823363589372208,-1.4904108859897236,-1.081891149986818,0.010950968560059485,-0.2327835918693498,0.8429926773236615,-1.3433283560820766,0.5581873713967902,-1.7593286925868605,-0.1676483938989086,3.1600662586844837,-0.2903259953046403,-0.3167147470076515,0.6002514083263353,2.7331128344656395,1.0307923136768693,0.818249982312796
GATA2,0.22066780132018093,0.31180554523686405,1.0626825729161042,0.6040440054394177,2.1991221667401293,-1.060312392597535,0.08824145484244438,-1.702858909976081,0.25792044528392993,-0.5464911359625552,-0.7104722895518043,-1.9211318293697244,0.46226328768475394,1.4039827222964767,0.4412130142983437,-0.4978733300999481,-0.9169571437375036,-0.1555442478071006,0.10301376954025909,0.37352451349009747,1.6857494169620038,-2.717662850044287,-0.5127003024541996,-0.5027688651692293,-1.0866802950225471,-0.20132833477771053,1.9189930190696407,0.3075017547544583
GATA3,-0.9132141707242868,2.659520120138482,-2.6679943960716495,4.461031955539759,2.5256205044025104,-1.2202578178495893,-1.3367150003363966,2.114479189540859,2.1522919712781055,-1.9738594113598238,-0.17847326015556156,0.23774098709555333,0.8907000330596135,-0.6061551434050784,3.309757716454297,1.273604910562188,1.8096068463791628,-0.02538407158380722,-2.7218271993866714,0.2570488428490419,1.2417282776649923,-3.726360695739667,1.398560004184596,-0.372839317278558,0.00816087021860162,-4.586801830504542,1.2126051165608902,-1.7188970140336226
GATA4,1.8150268383858497,-0.7634598396690866,-0.2709568776715628,0.6043525301412382,0.3700470646747625,-0.9626103790468044,-0.9622594458040082,-0.8795166765625109,-0.14464484772091546,-1.6291457340758213,1.8586977517246566,-0.6827171489904964,-1.195542976161293,0.17891747848494885,-0.3233370659003307,-0.5327484748006972,-1.1215956402864835,1.8443874040323112,0.25136760161194566,-0.18479336364887763,-0.003461847466781117,-0.5348749321874576,1.2304271763271046,0.4145855475168376,-0.03986650654947645,0.12212642862186081,1.9465383057584627,1.2042556055205969
GATA6,-1.1861562897794868,1.860202994416934,-1.2116960778988008,1.4607612480147767,2.9550177700471973,-1.4463316792910426,-0.8114944937709674,0.7331001962077455,1.7903952549465485,-1.440634414184657,-0.1499965139016868,-0.2692901714868637,-0.7277145500704288,0.7125542579118714,2.8695873262136207,1.8395299418433213,0.33691148865666964,-0.6085020479222467,-3.215958384131282,-1.1947892408532288,2.045187674695226,-3.307739740209042,1.8858964705618688,-0.5789239991650256,0.6346553237461741,-1.4223297378294317,0.8467634668898862,0.4810598201721507
GATAD1,1.8117587189989162,-0.34772969454815617,1.3966733824195323,0.8111300439703595,0.9627752005371992,3.267416486871131,1.7122705615304894,1.8030050428802256,-1.283554979183996,0.4490868993038914,2.4590820211976245,-2.86735245298747,-0.1291139543470424,0.43018008280689707,-0.9992459237063789,0.2534308766598256,0.17836649639806612,-4.083205290441744,0.4689930827605138,0.7625745713061338,1.5019680921062304,-3.7324191520273255,1.1843629607182706,2.299618938915964,-0.47040522978620536,-2.6343809102675313,0.9042010217762336,-2.2396749468301267
GFI1B,-1.1017567805074695,1.8506773362082207,-2.6985185989161704,1.7369188109934939,1.906872256173995,0.947403892990466,1.07816304761989,1.971674462302576,1.1397127235328004,-4.689903999449163,1.5244975563166325,1.4824152260805137,1.1737435872149875,0.8958504221296674,-0.09392281381799039,1.235287977098173,0.1218321160436206,-0.34689124938994725,-1.3074876172765086,-0.6005054435996171,0.3205547713705852,-2.2520437463033796,1.5624314199802927,-0.008165394632988994,1.2133068213868536,-2.1748990874542526,2.956322478933519,0.12429237608056108
GLI2,0.7744598368434579,-0.5247290288249331,1.6183861669334694,-1.3930000438473789,0.6582404885469713,0.048497462240364,0.5638912890325236,1.249058931969672,0.8004357771523489,-1.6167785686797558,-0.5425153454006335,0.01011935801539035,-0.26943843505494264,0.8275783746205818,-1.2549507842521788,-0.4078622813177583,1.2154590172996977,0.746962068451846,-0.634101249579896,-0.9100244490388842,-0.3766919838257786,-0.2062571532333789,-0.941072627619749,-0.2547958718213264,0.07492519400651576,0.3355426507961355,1.4965710781853139,0.48648024602275736
GRHL2,-3.8590560378981578,-0.27927417788898057,-0.3849641485303981,-0.9968419460744302,4.848846585501862,-0.5008557874010455,-0.9754906915631171,-0.4586185027157615,3.943998992248424,-2.021403055818529,-2.931957568436873,-0.4176209966337751,-2.191745269870917,0.10126291392775572,3.066326114653216,1.1540166187199012,4.033852135501451,0.07015365392552593,-3.218305105406064,0.34484858516924954,-0.47586706878135004,-1.706136397315119,4.3011272652652695,-0.9730784092650921,1.5421436477608523,-3.2352192141236316,2.5937477342998596,-0.3139773158389588
HBP1,-0.7267809360345913,-1.6916032840867394,5.3738378120077295,-2.241832396245507,-1.322146380947645,-0.6019351655872573,0.16152970412465917,-3.6549311938259055,-0.5083923507372773,-1.5224568256228366,-2.8034609704212463,3.3061045691723665,-2.2233101731968925,0.5910143361572203,0.7312007063244187,-0.6097116058000613,1.8443810043593736,3.801901266991276,2.4117272541545853,-1.8901412736117407,-2.8962463575564796,5.111248515118583,-2.526626241378028,-2.6837967861544816,-2.094041447218187,1.9053114554566597,-2.6887757198316065,-0.8492928172654449
HHEX,-0.43040328645654474,0.09700099382427511,0.19890428030135918,-1.0183219588288495,-0.30529972328703064,0.3032978730029192,2.156880168753679,-2.170471743287765,-2.2766321053891696,1.4824851540247796,0.27615034723385523,-1.700823989933575,-1.1194784206621249,-0.3161393477309514,-0.5208305209494519,-1.2311260357383182,1.0517516958973039,2.6483660091222987,0.2606805756501955,1.0304737683159382,-0.8640311929433888,1.1990349558203317,0.7663664387290582,-0.3854331673218176,-0.4486939804201147,-0.2828623629875923,-1.0828903105577108,0.2045935210628208
HIF1A,-1.3950345018474453,2.538493147086448,0.088378844194025,-0.32873193465958245,1.9847723733111884,-4.361324413920286,-1.7583499641938163,0.007041896612184893,2.2765007711903102,-0.4853751680797382,-1.3500412821533205,3.6809236398109633,-1.7971069057359659,2.4584109963320437,2.095871499534785,0.5086141227604004,2.2830278631162266,-2.184791838022104,-1.576497959877502,-0.5438457690143468,-4.015410839605092,1.0622413103697332,1.207742545004855,-2.449394277506117,-0.1487688648392574,0.8365804226077309,0.08289884132827756,-1.3478826907769283
HINFP,0.059315739154534,0.5199131518018518,-0.09031782852604088,1.0424599222820345,1.643614951385816,-0.5763194725235491,-0.012747752515913277,-1.7605357235566965,-0.4640142670668965,-0.5057550931856307,-0.18594436230136732,-0.3261590649258781,0.814585088979625,-0.7241743053320885,-0.6260381023241444,0.18319459531648957,-0.8426717911926633,-0.49376161922581824,0.7175562387873182,-0.4920866489118967,-0.9882020139265266,1.4840362094004933,-1.1649763023865403,0.40083116857182904,-0.9760473483794135,0.5578111264048059,1.0671255605144172,0.5180394605094302
HMBOX1,-1.885632461425452,-1.582765122376357,3.393976671263865,-4.312623751191436,-2.973803456300876,-2.5482866685901935,-1.8161474731285008,-2.377505668159597,-0.410059507020451,2.3298992612344134,-0.8930252655766637,0.9121368602065573,-0.9857861494622322,0.21233691726459844,-1.8931637986009064,-0.12445947878431657,-1.4581329224681687,1.1428748117860144,3.41577201217372,-1.6407697416868436,-0.014953401176980987,5.942137026380228,-2.866587778114841,-0.6533276414120652,-0.4427986578193335,5.365023817215346,-2.1613350532139224,-0.7546378674803267
HNF1A,-0.08481936267779419,0.34835473567427117,-2.7033513698768616,0.028517551435050383,-0.3443945440560712,1.553352756944075,-1.560423769353243,1.707132324321791,-0.7331326524212266,1.98343770589931,0.5567005990736447,-0.4577138623391728,-1.006317176050001,-2.4531328694905747,1.305639241074889,-0.5200950347422797,-1.8564191896267863,-0.3215877983561553,0.6878600842120806,0.21703108467361462,-0.5937685408360425,-1.47843619419142,-0.09686632728682791,3.0525668648542856,1.2958097275343392,0.9576148839365821,1.8710869401853687,0.7852791624958098
HNF1B,-0.19697820213107484,-0.7694764691056183,-1.8496604138096537,0.2932734123649802,2.3549592139925233,-0.10853597180818678,-1.963428452821015,1.4129471218128642,-0.08358493497923675,2.393775625970512,-1.196851833112824,-0.5559566380597392,-0.1863742264280599,-2.3323131543658087,0.9115138575411024,-1.7051319397967426,-0.6175540313757398,-0.21835674984862424,-1.3282582882495322,-0.3966006858559723,0.6158276260084449,-2.032801087475991,1.7868199433921093,0.6298600076530724,0.7203468609224772,-1.0606880413502893,2.487441258648441,1.5138853918219404
HNF4A,-0.12537066314599135,-3.605400107291225,-2.53580712599963,-1.4247333309564705,-1.5435959701356274,1.4002533620081958,-0.5961392500217474,1.8640387202904138,-3.2549848396139147,0.4615324468061704,2.070686967017678,0.7141182423019133,0.3240803606638301,-2.2901128718660453,-2.6949890062372344,-4.7292727885201105,-4.398247523935801,2.5611180848910093,3.7958453565833694,0.9979983543351485,-0.6351382774393416,0.5147850418320008,-1.52672543449219,1.9176621978715842,3.118415424591773,4.837516164241948,4.449654261290758,-0.5268467127892975
HNF4G,-0.6094242302922742,-0.100391155252851,-2.496082134094357,-0.486084599442243,0.9201761095697469,1.8133764141196171,1.720444962875952,2.185455380523716,-0.7891499083326364,-2.40590547140732,0.781412932306822,-0.6336015573904166,0.8013530956443656,2.5478808984649906,-1.2852171019310676,-1.179492303692683,-1.4046189703103549,-1.2593256055514794,0.2279293504480077,0.18415821693751058,0.07163002478455255,-0.9556550038027577,2.007573143688042,0.16285073710273695,2.620916218406915,-0.4498846060294999,2.8072012911295516,0.8938890345417545
HOXA9,0.26617904448127594,1.4915518202899765,-2.912075840551438,2.5632767982521045,0.8492021008241106,-0.5198343661070702,-1.234036637470705,2.287370758040904,1.1325021000787003,-1.0374888066802033,1.220451475588329,-0.01900889828229734,0.44109437917700195,0.42949737578864633,1.6033646720697672,0.15546785469542274,1.348137705604837,-2.070485786797483,-3.4117022381727806,0.9367627380745136,0.8100066488200857,-3.646360721048775,2.9663198890223454,1.0695019634984222,0.4436360988004192,-1.9421917174828922,1.087267438312545,0.45270396635202514
HOXB13,-1.78807517950253,1.3176412587130866,-2.781261790606358,3.227788919606842,2.7585945539159216,-1.1253458439786495,-0.5895321804656513,1.7297314892045192,2.4629390398980946,-0.7337126622095064,0.11842772777608881,-0.4480228148259468,-1.327480444855978,-2.734368826890488,2.3483291266394484,1.74641454928267,1.745324193153532,1.6298709656545178,-3.3797033693681313,0.7192165561188577,3.136593194760888,-5.544858347115319,2.0722272752864823,0.5617014405497444,1.2958841855396657,-4.328002161270914,3.0794454229357338,-0.9365713972723041
HSF1,1.313746191991708,-0.34770227822404776,0.07481769758279688,-1.7461858452535746,-1.6414543789931448,-0.06229522386104366,0.37601081225432864,-0.9307439639645446,-1.2437096477717582,0.37418016423763745,0.559463751297628,-0.06787524672712877,0.6124791961674481,1.0672217330702782,-3.212762734130934,-1.6332201613828679,-2.3402903098665098,0.260963989744822,1.168737706572749,-0.8374695597509686,-1.0439568259133898,3.0878814363742078,-0.9978111882911621,1.220496963036924,-0.8206358061084948,1.8735767263082745,0.4685048757894572,0.8386225130734034
IKZF1,-0.3889208608782438,5.320017589253329,-3.4393765724241625,5.709806861168048,-0.17648287748879982,-3.5987054419003024,-2.15087953379613,-1.8187446005014714,4.194864392718441,-4.66865693380912,2.0069549282516306,3.6089662151713133,1.9295927490648526,2.667589358301763,4.771212749577347,2.780023370496035,2.9450247430214076,-3.1142078085609506,-5.420688971543576,-1.2132275937958779,-1.4746958007897695,-2.8739633277474264,4.266627053212628,-0.1959475494235097,-2.129239262707963,-2.1669899124385306,0.37321230411299194,-0.47748032061474915
IRF1,1.2321436311585,3.824095882551236,-1.6882865836731173,2.6672078040671887,-2.7157945245139588,-1.941816175363659,0.6170450403839753,-3.678033802953167,2.165309065236202,0.7420197082161375,2.0474872240822566,1.8127198697110238,-1.5777277943380439,1.3371962100301273,1.2199548184159301,3.6119328106568975,1.2469308379077992,-1.0013151277561827,-2.0894820419551134,1.0959646551752023,-4.276114257582414,-1.1355691224975115,3.645398835393683,-4.696446075060769,-3.872904431198971,-0.66248113098325,-2.6435430745993846,2.3212217088814766
IRF2,3.029876953979648,3.2360825183416178,-3.946343580771341,3.5470787755945747,-0.41392303732208424,1.0933951106988002,0.999231465834474,-1.1137179480278048,0.7641933501918452,-0.9237358875777285,1.6464280395000532,-1.295412933467618,0.19200872348042616,1.1363079832453515,-1.9021378889238174,2.659183033685696,0.06587582517906493,-1.5287308030755535,-2.018972567008723,4.511843168532714,-1.783041698728315,-2.8065825290969384,5.97930188856788,-4.512676430916551,-2.1383315130083433,-3.8153878589462438,1.5429741854398331,3.0022765186167177
IRF3,2.4983052024300347,-1.0356015062030637,4.0980924742382765,-4.746453854873776,0.1491371924683854,2.8338369136082524,7.273792184529438,-0.8426094437615737,-4.509393719024467,-5.028352645816906,0.1184158081657874,-1.9144998215135365,-1.0400894784689283,6.59324099851747,-3.607450195364899,-1.3466362035676147,-3.160038877356602,-1.4776804681069704,5.071870811487985,-0.1406279385666038,-1.8855893555352612,3.7359677806554004,-1.318824061771905,-5.31437583148497,-2.819902634616,2.3289933823854527,3.190960533316734,1.0543101814864129
