gene,GSM4023557,GSM4023558,GSM4023559,GSM4023560,GSM4023561,GSM4023562,GSM4023569,GSM4023570,GSM4023571,GSM4023572,GSM4023573,GSM4023574
NUCKS1,5.78242879235823,5.86020309724906,5.89344526394566,5.90565191896151,6.10153182709151,6.46833265120713,5.80197056234383,5.98796200654397,6.0408637292079,6.20605659055333,6.39529777044645,6.66235131462162
NUDC,7.66765381735022,7.55448038077497,7.40309403616824,7.23101854383685,7.9611607598517,7.90706020129639,7.70723951611348,7.94449894629974,7.92402013326345,7.7426062983363,8.06107599773295,8.02851553753174
NUDCD1,3.69231116300093,3.70935404312633,3.62415535346593,3.45964414249525,3.7069628317015,3.94797883909247,3.75961847545951,4.04410847886609,3.94819488907659,3.98998966577971,3.83927826705857,4.02367480951111
NUDCD2,3.19825857551327,3.20048190097713,3.13784236357787,3.08992998404856,3.09209900589799,3.48996262478691,3.10143060878058,3.20213904117797,3.14419227199247,3.21954390928212,3.17097530356596,3.37054672697589
NUDCD3,4.43464300895073,4.39322128945474,4.37281050299925,4.15056974284743,4.54962975916003,5.02459952490691,4.3789150585615,4.48123932625911,4.50009351442298,4.43410802004823,4.87518768194039,5.22571081650171
NUDT1,2.68231121250608,2.83868703159414,2.61146549916767,2.60246537664384,2.6529437166092,2.33877934458775,2.59851542229298,2.70202200981793,2.92843130434055,3.10376380836319,2.9531268807948,2.66948899110417
NUDT10,1.70317286161803,1.74516337848264,1.76890536929668,1.87863101203268,1.72061385638874,1.58496250072116,1.78995795688771,1.79071490350528,1.74740581734744,1.78629848704318,1.62606559522682,1.58496250072116
NUDT11,1.66241455266977,1.60907967288716,1.60889948307689,1.60354181822233,1.60523501373079,1.6651270599558,1.69890697405426,1.61191706798197,1.68045087335583,1.68480222566815,1.6550477002143,1.62610202833532
NUDT12,4.40558777395603,4.33388013659073,4.40616704528718,4.00597274574039,4.31919043366347,4.81013995782656,4.3935379662974,4.43722492448278,4.54192693626977,4.35553085969092,4.66026128073621,5.06199019594757
NUDT13,2.35999858022234,2.26238396233499,2.39413129996674,2.43263435789087,2.54618473769385,2.16306680195883,2.20110023931567,2.14397002317797,2.15342418662261,2.27592090335496,2.33052491047398,2.47003868623801
NUDT14,3.35302392145094,3.82606279154523,3.67123460950049,4.12011013075849,4.41251001597198,5.1175282243118,3.77411712318442,3.83128001667239,3.98673995721843,4.21111181048354,4.78208457505916,5.25350514921708
NUDT15,4.4592599561033,4.48004431203811,4.33850515373314,4.30401525903483,4.49785346261489,4.72424192543523,4.47787140731932,4.42782592895958,4.36180751880965,4.59760708290723,4.77406176040387,4.50652190572227
NUDT16,4.65504394639587,4.66831102374696,4.75464703538194,4.49441929226703,5.22989747160595,5.3706159681708,4.68862486687506,4.83355018042698,4.80674883659616,4.61227065248296,5.32657951435252,5.34344086106442
NUDT16L1,5.13950371835694,5.04345152453731,5.00000466157008,5.2824703912701,5.44100150225661,4.92741043987056,5.23827462998511,5.28847791072361,5.12032917806299,5.29989860790192,5.5586745643545,4.96914411884545
NUDT17,1.92740515968592,1.93313072868946,2.13143286137016,1.93299622903901,2.41605088170904,2.61409829390501,2.14962175210034,1.90027948990399,1.99896782470165,2.08848202245051,2.5007416243314,2.80827266122041
NUDT18,3.7211079034341,3.69594451039083,3.71778087119589,3.62619133384015,4.15997029499223,4.46918299217626,3.79176813838508,3.79024171673344,3.87873903167898,3.91526018200063,4.40969940140118,4.73506121374048
NUDT19,3.6321349571797,3.78799228918261,3.7494782148532,3.4555607319826,3.56957014915271,4.17697275200807,3.82958121077769,4.13740838959744,3.74371497388973,3.67194131810319,3.84840244111208,4.09219918645165
NUDT2,4.28680209801093,4.31773916429996,4.18142673475531,4.27732655803546,4.62427157735176,5.26184185249892,4.38073135224754,4.38019110175331,4.42258424725314,4.58402492684819,4.87070604208915,5.26758535876588
NUDT21,4.82545869883932,4.79441855927436,4.84765036285069,4.8150989259688,4.77172495658499,5.09603094805042,5.02367524733395,5.10576911292159,5.08181638370262,5.1638862566676,5.1102820513367,5.1431731076461
NUDT22,4.62953226980114,4.819451153838,4.8621859145548,5.14781294302436,5.24847719431093,5.02689398633661,4.850083759902,4.87085775238479,4.9651971050641,4.89011485708407,5.14149055417302,5.0839544532917
NUDT3,3.96373655871882,4.21524725715591,4.20799316258887,3.81519594130795,3.89611523233976,4.15021335830032,4.16386814086898,4.40231198457095,4.3363784577709,4.0434121280561,4.26634714943047,4.45284037972412
NUDT4,3.67389703791743,3.60354121065549,3.5136674507595,3.41735390557372,3.46300891920898,4.41932313647745,3.65846586292771,3.7124735569578,3.76195349052711,3.60008214979783,3.86446717558443,4.66472581956445
NUDT4B,3.64260655143419,3.58508515110748,3.13042974756314,3.63012568474635,3.61295737779845,4.20353226193616,4.04064334441211,4.06714174863616,3.43494192505508,3.54501962097215,3.88880643779097,4.21854230924359
NUDT5,5.27727211410183,5.28085450269687,5.2881918659412,5.35368566309778,5.5803310335193,5.94442783342451,5.28463493766863,5.31869076400455,5.39013858957096,5.67375456785651,5.96525879756683,5.90949297689644
NUDT6,3.63752859349574,3.43734541848501,3.44629307157535,3.17355528988559,3.76392177343833,3.96600935515715,3.8505078974001,3.67361136255765,3.68065370477926,3.56370734448572,3.71750561688851,3.92967857001112
NUDT7,4.86176377277903,5.22731938800062,5.33235381509953,5.46421676527533,5.31578295856253,4.70194042652945,4.52249742688596,4.57834545402375,4.63221958628176,5.17407307267062,5.26779740678291,4.72136464859231
NUDT8,4.5235134705775,4.48424627491429,4.46517112935448,4.30280557526532,5.17656772207317,4.67174627646308,4.59836136929463,4.73794908746142,4.60483052782487,4.3658102876512,4.95215664683685,4.59132247756
NUDT9,5.7827785624285,5.53323072089628,5.63486089825323,5.51640412415201,6.18932267809036,6.52874064240617,5.78631745648283,5.83346684869821,5.879835785644,6.07556866807993,6.62491918609347,6.57812276916022
NUF2,1.92978081187699,1.74269224804782,1.74156619109315,1.96852902729076,1.8407250452128,1.66349359039941,1.82009803574964,1.89534404198704,1.76636899124018,2.24055689278428,1.73507650277133,1.6052482172483
NUFIP1,3.58530577917069,3.5574296162579,3.21839074777891,2.7984847930581,3.14681699298757,3.72727624715621,3.80866643706876,3.60842283225724,3.47662557629855,3.2418366298486,3.46029765274429,3.74114988864872
NUFIP2,4.81351578285508,4.74118512370588,4.74284229581018,4.51609571965005,4.5495516319514,5.06251419978783,4.9899436802224,4.91404125695687,4.67274174735796,4.68422661329903,4.94849899038008,5.18778941478299
NUGGC,3.57342611466939,3.56127538398167,4.4245394040414,4.25673677489413,4.26795269643159,3.51625817359607,3.43859065594182,3.52190681960514,3.68508762576775,3.78662054856451,3.77433310507177,3.38175690395649
NUMA1,4.98160145895569,5.23471227647939,5.03302055707747,4.96803718180645,5.22873438495588,5.66166386686323,4.97278380783824,5.06382943563175,5.10618569877034,5.06482165431142,5.33927017091448,5.8425699007727
NUMB,5.08697608241489,5.29786005045473,5.15274025685575,5.18686030645065,5.45685745420331,5.60470824514165,5.08828440641795,5.41402116293302,5.19485916576552,5.42390763148917,5.5819560823626,5.65199944669252
NUMBL,2.6390540648462,2.67852376352405,2.5777212546471,2.63158753669882,3.08299541134454,3.0827063681237,2.7542689571579,2.7057739732377,2.65363918051224,2.85954985269907,3.16987204692607,3.14366623359997
NUP107,3.57453351782261,3.59494758288647,3.43837595798895,3.157113272862,3.28148354858096,3.79117265193169,3.59119015412452,3.6189824975033,3.7481356440375,3.56890566842831,3.55437735704762,3.90936073042725
NUP133,4.05452371660577,4.35185045199602,4.32776005261352,3.97095435349773,4.15046420303954,4.46717279852452,4.16059688342975,4.45231138944609,4.40559110558605,4.3129731227504,4.48600096457357,4.6890414942475
NUP153,4.97978707103953,4.88962052313236,4.87981858996305,4.65582367032622,4.88164664898334,5.31645894792757,5.22660579191994,5.20825187981661,5.16523948007295,5.02023033113143,5.22917108448001,5.40433093241528
NUP155,3.60623961406054,3.44528329281888,3.51042987268031,3.1412294391472,3.32775095664256,3.9759792478577,3.72602299289424,3.64909006668236,3.72164915472102,3.56350195819596,3.57625219436572,4.16912504973542
NUP160,3.84543935416138,4.11627919819648,3.86127590353859,3.5802995561109,3.74393071372636,4.10445257333087,4.00653372718929,4.23256827991368,4.16054205891876,3.88780517984274,3.92325903676567,4.22439483716533
NUP188,4.52067805152197,4.55598599991157,4.39599473420421,4.10148454214905,4.36095708854962,4.46346395135563,4.81335344621491,4.79012961136807,4.84782086952273,4.58807348316051,4.71727296153247,4.53436239280586
NUP205,4.52164416872346,4.60695795759285,4.40037504367082,4.09776350519617,4.41777421981073,4.73017597597062,4.54072672529983,4.73646987154754,4.68478459478946,4.51226137161518,4.72075091476953,4.80388442359627
NUP210,3.71290457547379,3.4810552808998,3.4622335567378,3.63814047624016,4.25893185196905,4.41095276467769,3.84100570591691,3.80857189063141,3.60547421008387,4.07519259588141,4.33764580269984,4.43597273495229
NUP210L,1.62730145333553,1.62383162319808,1.63302864953455,1.66595070590769,1.65752044784278,1.6739682771994,1.64146304505548,1.60683389352937,1.63409210977273,1.6504399290767,1.68332807935501,1.77472855592158
NUP214,4.31617623259212,4.22711705984639,4.08894515953828,3.90744908804883,4.08352681583519,4.54028325154719,4.25105963015242,4.30407059105985,4.25040884186644,4.09650592435067,4.30958121229278,4.94277518176854
NUP35,4.384965620264,4.52996324124787,4.39532135321298,3.82534857040657,4.23897375755582,4.04678412773515,4.45470710501064,4.72992218487389,4.64384415768253,4.18955428449119,4.37251695839042,3.92358020630941
NUP37,3.50097411679332,3.62094812123762,3.61270618726695,3.40921528584445,3.63054570945415,3.7034378571157,3.6855623138303,3.71523058855069,3.91163523329272,3.73736182686916,3.87058365514921,3.60964783083207
NUP43,3.39959867791578,3.58255551406319,3.75329549518956,3.5130480429786,3.73040850010408,4.17551602708066,3.49800606605813,3.61183518029555,3.81846365283799,3.89727253169854,3.99205384218773,4.41310327909727
NUP50,4.91536436404509,5.04273658734834,4.98571919165856,4.89550758275174,4.67801335862733,5.31815425767949,4.86653491763965,5.0552566625242,5.03948311204028,4.8187232756728,4.84428664587351,5.29692239513139
NUP54,4.52350223372578,4.69242240753185,4.60933339777859,4.32155624592672,4.5854830693542,4.95946463213252,4.76249207834392,4.9332095006028,4.84580855745877,4.90504941535023,4.82322253966719,4.94750557884235
NUP58,3.97921251100248,3.89643375632215,3.82629239211588,3.75467902041355,3.85197506118237,4.83342197493785,3.93686132839234,4.0588490451891,4.1238223981038,3.95104289488104,4.26804187107725,4.90296053375341
NUP62,4.64317712196891,4.84675438439527,4.77236608012598,4.5192662300874,4.85780863156711,3.97290847528448,4.8256584461445,4.95150939283431,5.03208504230257,4.8493236216818,4.50532858795238,3.95589995620618
NUP62CL,1.68318675517117,1.64579657211083,1.67461825286519,1.76442414288402,1.82469334454223,1.93400960413852,1.80897253966209,1.68563710151764,1.7058613319013,1.68691904381542,1.75767989198987,1.76043129953381
NUP85,4.69260801646769,4.64482427142387,4.60058114742983,4.37616327049683,4.62461833519986,4.55990716295279,4.79610052647998,4.86336798510257,4.97602613757049,4.81183879620355,4.84951653710608,4.70494397738749
NUP88,5.16530531185632,5.09451834689396,5.24619599912392,5.14237638581962,5.19775976397592,5.91033389181814,5.13028129229357,5.31266972137655,5.35916121148196,5.3676566521036,5.30844011861491,6.0544817535256
NUP93,3.3114613425935,3.25830459989608,3.16438065353757,2.97897285524919,3.10755278398917,3.11801102919811,3.23337659635949,3.48403348027721,3.47076548792887,3.2761147668031,3.26261822729708,3.18967231572204
NUP98,4.94916103047775,5.02450644827168,4.9534045250466,4.76599076234212,5.14841078559209,5.59572746027454,5.0064819458827,5.36746125709315,5.17304880349055,5.07781297519779,5.41814280469257,5.8535120184976
NUPR1,4.37560124861383,4.93005755463678,5.14846464347786,5.21695758240578,6.12167763527452,6.98564193094301,4.59590876089953,4.97792865248454,4.99771969973584,5.42842451837616,6.5048993951315,7.12142298538351
NUPR2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NUS1,6.00162148394459,5.85267000012581,5.79654958500395,5.65424526896046,5.34919776445681,5.71625861820104,6.09839264288996,6.03416866365059,6.01094440741232,5.68420229708709,5.79291740909886,5.72774169349693
NUSAP1,3.13354555010263,3.43068841507396,3.53515716163597,3.62624081026412,2.99067947153992,2.60477866603862,2.99717607189547,3.40943197789915,2.86782049490884,4.21281019189485,2.87809465393638,2.23236675506756
NUTF2,6.10319752411737,6.15025242119876,5.94283523616645,5.95980899989456,6.34263294088179,6.41392546948031,6.19987973435353,6.13535595734163,6.43586400333675,6.33889695929275,6.6496224127649,6.35165832012858
NUTM1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NUTM2A,2.10237994350195,1.98161164413855,1.96165253039844,1.88496786612803,1.90961500843178,2.16615361378636,1.91213685763724,1.98399490003668,1.97794160807847,1.79246460647602,1.96757104626714,2.32651230226494
NUTM2B,1.7606060781074,1.7771024823702,1.83411877475867,1.65353990884757,1.73070494656581,1.88915420696598,1.87631483471684,1.69557586170767,1.61931101091804,1.71483171817506,1.84637206904515,1.81952109213539
NUTM2D,1.99249651911622,1.94986221050945,2.04651586714119,2.04563157511694,1.98957282351366,2.34420023834833,2.08607400783347,2.17827802008563,2.12657700183978,2.19242269773063,2.10442043260334,2.25635037963254
NUTM2E,1.58496250072116,1.91275445048069,1.58496250072116,1.73664068020146,1.77356090829703,1.93268619592022,1.73310459074221,1.87579251877984,1.72416424613971,1.65142187543866,1.6653665809771,1.70351033227472
NUTM2F,1.58496250072116,1.62956301803053,1.58496250072116,1.58496250072116,1.58496250072116,1.60402809048116,1.60687855763585,1.63476903811783,1.60776509993883,1.58496250072116,1.58496250072116,1.58496250072116
NUTM2G,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.59936946111041,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NVL,3.31050223758702,3.3037931684496,3.46113469742979,3.24060567664932,3.4621476347447,4.07830774930019,3.71602813958275,3.65812755610617,3.71821289380502,3.56584317750642,3.77857808224442,4.1158873567015
NWD1,1.58496250072116,1.59145408986476,1.58496250072116,1.58496250072116,1.58496250072116,1.60140829512124,1.58496250072116,1.58496250072116,1.58496250072116,1.59048306221175,1.58496250072116,1.58496250072116
NWD2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.59672249564435,1.58496250072116,1.58496250072116,1.58496250072116,1.59087350873684,1.59009689257068,1.63200926684954
NXF1,4.61494314770822,4.94845537001757,4.67159680823233,4.45377011263262,4.50925990820973,4.69156961848529,4.82086325893201,4.74112635436314,4.83936023099356,4.584642781322,4.69345292282067,4.75382794855079
NXF2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NXF2B,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NXF3,1.679703806288,1.72734578016947,1.6431795063404,1.60779339435331,1.60987071735539,1.6101038867275,1.64217763166447,1.68207015709781,1.58496250072116,1.63497319785071,1.62848908933477,1.58496250072116
NXF5,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.63850822290082,1.60763333905449,1.58496250072116,1.58496250072116
NXN,3.27137175754065,3.0382827953353,2.72990053513125,3.15628352980925,3.60768376700402,3.74138567480965,3.58254055581011,3.36214792277119,3.10938085971922,3.49034069953638,3.92650574876007,3.65710318029703
NXNL1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NXNL2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NXPE1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NXPE2,1.58496250072116,1.58496250072116,1.615374318935,1.60857926003314,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NXPE3,1.78314900955862,1.83700991269073,1.79549025568111,1.9402477881561,1.85189150024527,2.05656972632127,1.78065532682984,1.87039362602933,1.7642156010671,1.95115810922993,2.01119895441663,2.13427572232061
NXPE4,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NXPH1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NXPH2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NXPH3,1.58496250072116,1.58496250072116,1.60463707506869,1.60022839410397,1.61809006539235,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NXPH4,2.42852596739038,2.5879382227482,2.40224107166201,2.97443912927616,3.11313031699398,2.56145581611422,2.80196189812446,2.40947974218075,2.81065381086019,2.87153288105641,3.05655264352435,2.82881037868644
NXT1,4.52541946675235,4.46010998939639,4.17230736157647,4.05536955470333,4.25161494026742,5.06953454594564,4.69095345529108,4.56481102377673,4.7361406717171,4.27380702207691,4.28481936215052,5.16950041352693
NXT2,3.58165422090484,3.48893115042538,3.49100567607836,3.32945536858271,3.28410357846421,2.86850676510762,3.46732082123324,3.42639180758173,3.55440233984337,3.4370762382298,3.37996014188293,3.05354889142537
NYAP1,1.63696362108736,1.63271496479877,1.66311649723984,1.66954008202526,1.73941984518099,1.76521431014852,1.69139794820073,1.60295556324791,1.61744092271143,1.69103303517672,1.85643000021998,1.81546375904301
NYAP2,1.59649969086779,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
NYNRIN,2.10067893087191,1.84130581515183,1.91724403604525,1.99692617317436,2.393736846151,2.09146664158829,2.02775515186423,2.04736070266854,2.01569283215514,2.33224145435822,2.46359000685968,2.35628755376149
NYX,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.62074868138767,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OAF,7.99808424006879,7.71442140533839,7.53801333288584,7.95321889703786,8.29429700206561,7.90541851751801,8.09251012660977,7.86687633294722,7.66193644978175,7.86273096387682,8.02160743432269,7.86672049371219
OARD1,3.79072708248181,3.99042049400767,4.0701090434235,3.69473086447456,3.94510517552081,4.30654284693599,3.96091482005025,4.06169449405353,4.26793459568167,4.00153236141125,4.00053117782504,4.30922832604748
OAS1,4.44231768151687,5.14306287409039,5.17643731140499,4.72966404397734,7.3946279317846,4.96584862449465,4.10323089593944,4.03941712240097,4.16538559165681,4.15211948464824,4.22959318919085,3.66019756480909
OAS2,3.66826007910447,4.22103090816652,4.20889307254459,3.47389064190487,7.00668177204729,4.33205364773468,2.92173432970653,2.94708216405465,3.05879619745423,3.00170102496668,3.098019668451,2.62433549717381
OAS3,4.57178325723272,4.91617746474986,4.89753084710912,4.26999482374774,7.40074237702282,4.43340640514263,4.11877280689782,4.1446662214864,4.06150210636851,3.96197930101845,3.86080056563273,3.30021109017319
OASL,3.57759322511384,3.67513004412852,3.43673572770217,3.25789395473434,6.76590637722458,4.45025014272509,3.28608490035513,2.926767400834,2.95752128973407,2.75099553162635,2.74881990659328,3.29665170225558
OAT,5.18538797862093,4.84368263594709,4.74435889439004,5.03128207878418,4.46712185536828,3.81162002954785,4.42215537806897,4.3286118870682,4.14449677235896,4.06806502096306,4.02876282649521,3.91358652096493
OAZ1,9.00039937984438,9.1142298723808,8.99545998328289,9.22907696288691,9.52481809088846,9.00905451626375,9.02270704795138,9.16049881400548,9.19616365975656,9.45394778647302,9.68521410924796,8.97272649019705
OAZ2,6.25537664414377,6.22951978028371,6.30523570431311,6.22118684044089,6.73724559759523,6.7177709614307,6.07230609164251,6.40571975857203,6.57228084753378,6.61000524375245,6.86296241905077,6.56980480626706
OAZ3,1.8268846073955,1.88655459464199,1.80670547178816,1.93175763221769,1.87018652677476,1.75628917567097,1.69814646171428,1.76798458291476,1.91244364769257,1.80657154302523,1.83863760192244,1.67423608447585
OBP2A,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OBP2B,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OBSCN,1.60212977369181,1.62208961242753,1.59084401627918,1.61954983132665,1.62268294071757,1.63442495902884,1.62493413068946,1.61346729653421,1.61084228987989,1.62969641955491,1.64786738167508,1.63174781419803
OBSL1,3.87345441850625,4.04823860154587,4.18238927778686,4.18065864445621,4.6745970090344,4.57871923378067,3.87499486012975,4.03157438963629,4.22539126643945,4.33514539408872,4.68080873924394,4.49181774291101
OC90,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OCA2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.61445648669355,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.59996907390527
OCEL1,5.25085681773826,5.18153498260565,5.16554665302998,5.21075279084072,5.78418415745852,5.70666269408648,5.06214223686253,5.20810496727557,5.08260418378476,5.17365047580418,5.66894741513709,5.87069994217729
OCIAD1,6.48923915334519,6.37608661274592,6.36102195845412,6.35328955073858,6.61511715482889,6.82163661559901,6.45302618228608,6.55731146046898,6.51782949126325,6.68153270916865,6.78141807415362,6.81866016373221
OCIAD2,7.46232083202916,7.5213421894995,7.36539925669463,7.35068990017521,7.9691121242419,8.20526663123587,7.55560053980168,7.57192972924533,7.75909158964584,7.90259040271968,8.13023682504978,7.91671756729262
OCLN,4.4422619596968,4.53970624571071,4.61228180423224,4.44756399414583,4.77673969674588,6.28462185528081,4.22040800108414,4.45246732359889,4.47454639675895,4.75081222478826,5.24418238302865,6.45625166292777
OCM,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.64304441680436,1.58496250072116,1.64356958099441
OCM2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
OCRL,3.64276614585703,3.59703405153978,3.52966963222288,3.52304285032569,3.86597076256192,4.93995264935793,3.74719915458863,3.60183067794618,3.64445378857775,3.61829908948283,4.00550595432911,5.14690087290637
OCSTAMP,1.64559609397934,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ODAM,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ODAPH,1.58496250072116,1.58496250072116,1.58496250072116,1.64867339310501,1.58496250072116,1.58496250072116,1.61223737044502,1.58496250072116,1.58496250072116,1.76526607765591,1.64618618050054,1.58496250072116
ODC1,7.61086720225959,7.66980596369733,7.36255324526503,6.76180649672251,6.94267094263371,6.45811481377611,7.75712533677575,7.86138081180483,7.73045619972769,6.9889810501255,7.37497811830679,6.96454879566776
ODF1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ODF2,3.53036622355273,3.44513144970302,3.44665844918292,3.49644564100352,3.38476695406093,3.89523780549373,3.47115747881709,3.50782154331229,3.53166511084458,3.72634115578141,3.73677503872391,4.07102035279565
ODF2L,2.17098581750959,2.33746813778126,2.42599145201891,2.30238352866057,2.36292716190832,2.26240962443124,2.37500215129167,2.34665055502029,2.36160227025833,2.39911102336983,2.52195000179209,2.28639519390562
ODF3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ODF3B,4.94279921748344,4.86913972529331,4.4154968266048,4.53912916724275,5.31076649595585,5.47699895399198,4.72316965872215,4.57274536741676,4.44313251272636,4.19641675882026,4.2425615155226,5.42841932705041
ODF3L1,1.58496250072116,1.6788359262424,1.58496250072116,1.58496250072116,1.58496250072116,1.74063766253275,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.72150304232837,1.74248002809523
ODF3L2,1.73466800767328,1.6895615802977,1.58496250072116,1.58496250072116,1.6444320553346,1.6152843986781,1.71952362861141,1.66368642790971,1.62120018939869,1.67436043225367,1.63738973331633,1.6457163357246
ODF4,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ODR4,4.88737654706403,4.7787788543706,4.60797889302699,4.45427193425872,4.43773623005959,5.08116172886599,4.7758100866876,4.78666807278865,4.736612841009,4.55406060225689,4.54142113243913,5.12237277389441
OFD1,3.55666992892414,3.68694385548663,3.92672104569466,3.5591744223526,3.85167549608956,4.27293989561014,3.81239256083081,3.96061107370818,3.94336221447911,3.9428005291991,4.04140727601177,4.53559165310082
OGDH,5.97292845329981,5.99824541317802,6.06410296935732,6.09373159403051,6.38663612503097,5.88429689676812,5.83354222513548,6.05952274898679,5.88761175607931,5.89330028303167,6.37332134547687,5.95925830687553
OGDHL,3.8094085306662002,3.90662231475703,4.01616524954445,4.20863075110999,5.16292128921131,6.63146768163415,3.47260530641915,3.55539234916712,3.49421490892959,3.47240557354679,5.11034084161646,7.13160765381903
OGFOD1,5.25188830379027,5.11952621892304,5.10229338645186,4.91407642730125,5.28282284657427,5.73317627075747,5.30105875995999,5.50755882089119,5.37657624651211,5.2368707145552,5.37734111312739,5.71402904240238
OGFOD2,3.78613591250438,3.95325370338781,3.87484588576648,3.74088981659188,4.08968262339335,3.99532584841301,3.99598501227283,4.11022870179864,4.28670428549167,4.04425926966704,4.09596682829026,4.24488741029342
OGFOD3,3.79895647215062,4.01497017312733,3.8909226748755,3.68013789388105,4.34260603679734,4.43642391253268,3.90830665744966,3.98555041982384,4.09106187614713,4.07688565457023,4.44616965971314,4.55619562809584
